geometry,id,S_US_Inundation_Ar,S_DS_Inundation_Ar,S_Lev_Inundation_Ar,S_Inc_Flood_Scen_Ar,dist_to_S_Levee_Ln,dist_to_S_RM_Dams_Pt,elevation_m,longitude,latitude
POINT (-77.8559999999995 34.190999999999995),224,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.190999999999995
POINT (-77.85499999999949 34.190999999999995),225,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.190999999999995
POINT (-77.85399999999949 34.190999999999995),226,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.190999999999995
POINT (-77.85299999999948 34.190999999999995),227,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.190999999999995
POINT (-77.85199999999948 34.190999999999995),228,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.190999999999995
POINT (-77.85099999999947 34.190999999999995),229,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.190999999999995
POINT (-77.84999999999947 34.190999999999995),230,False,False,False,True,1000000.0,1000000.0,0,-77.84999999999947,34.190999999999995
POINT (-77.84899999999946 34.190999999999995),231,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.190999999999995
POINT (-77.84799999999946 34.190999999999995),232,False,False,False,True,1000000.0,1000000.0,0,-77.84799999999946,34.190999999999995
POINT (-77.84699999999945 34.190999999999995),233,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.190999999999995
POINT (-77.84599999999945 34.190999999999995),234,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.190999999999995
POINT (-77.84499999999944 34.190999999999995),235,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.190999999999995
POINT (-77.84399999999944 34.190999999999995),236,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.190999999999995
POINT (-77.84299999999944 34.190999999999995),237,False,False,False,True,1000000.0,1000000.0,0,-77.84299999999944,34.190999999999995
POINT (-77.84199999999943 34.190999999999995),238,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.190999999999995
POINT (-77.84099999999943 34.190999999999995),239,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.190999999999995
POINT (-77.96 34.19199999999999),240,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.19199999999999
POINT (-77.95899999999999 34.19199999999999),241,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.19199999999999
POINT (-77.95799999999998 34.19199999999999),242,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.19199999999999
POINT (-77.95699999999998 34.19199999999999),243,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.19199999999999
POINT (-77.95599999999997 34.19199999999999),244,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.19199999999999
POINT (-77.95499999999997 34.19199999999999),245,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.19199999999999
POINT (-77.95399999999997 34.19199999999999),246,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.19199999999999
POINT (-77.95299999999996 34.19199999999999),247,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.19199999999999
POINT (-77.95199999999996 34.19199999999999),248,False,False,False,True,1000000.0,1000000.0,0,-77.95199999999996,34.19199999999999
POINT (-77.95099999999995 34.19199999999999),249,False,False,False,True,1000000.0,1000000.0,0,-77.95099999999995,34.19199999999999
POINT (-77.94999999999995 34.19199999999999),250,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.19199999999999
POINT (-77.94899999999994 34.19199999999999),251,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.19199999999999
POINT (-77.94799999999994 34.19199999999999),252,False,False,False,False,1000000.0,1000000.0,0,-77.94799999999994,34.19199999999999
POINT (-77.94699999999993 34.19199999999999),253,False,False,False,False,1000000.0,1000000.0,0,-77.94699999999993,34.19199999999999
POINT (-77.94599999999993 34.19199999999999),254,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.19199999999999
POINT (-77.94499999999992 34.19199999999999),255,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.19199999999999
POINT (-77.94399999999992 34.19199999999999),256,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.19199999999999
POINT (-77.94299999999991 34.19199999999999),257,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.19199999999999
POINT (-77.94199999999991 34.19199999999999),258,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.19199999999999
POINT (-77.9409999999999 34.19199999999999),259,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.19199999999999
POINT (-77.9399999999999 34.19199999999999),260,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.19199999999999
POINT (-77.9389999999999 34.19199999999999),261,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.19199999999999
POINT (-77.93799999999989 34.19199999999999),262,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.19199999999999
POINT (-77.93699999999988 34.19199999999999),263,False,False,False,False,1000000.0,1000000.0,0,-77.93699999999988,34.19199999999999
POINT (-77.93599999999988 34.19199999999999),264,False,False,False,False,1000000.0,1000000.0,0,-77.93599999999988,34.19199999999999
POINT (-77.93499999999987 34.19199999999999),265,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.19199999999999
POINT (-77.93399999999987 34.19199999999999),266,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.19199999999999
POINT (-77.93299999999986 34.19199999999999),267,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.19199999999999
POINT (-77.93199999999986 34.19199999999999),268,False,False,False,False,1000000.0,1000000.0,0,-77.93199999999986,34.19199999999999
POINT (-77.93099999999986 34.19199999999999),269,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.19199999999999
POINT (-77.92999999999985 34.19199999999999),270,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.19199999999999
POINT (-77.92899999999985 34.19199999999999),271,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.19199999999999
POINT (-77.92799999999984 34.19199999999999),272,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.19199999999999
POINT (-77.92699999999984 34.19199999999999),273,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.19199999999999
POINT (-77.92599999999983 34.19199999999999),274,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.19199999999999
POINT (-77.92499999999983 34.19199999999999),275,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.19199999999999
POINT (-77.92399999999982 34.19199999999999),276,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.19199999999999
POINT (-77.92299999999982 34.19199999999999),277,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.19199999999999
POINT (-77.92199999999981 34.19199999999999),278,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.19199999999999
POINT (-77.92099999999981 34.19199999999999),279,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.19199999999999
POINT (-77.9199999999998 34.19199999999999),280,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.19199999999999
POINT (-77.9189999999998 34.19199999999999),281,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.19199999999999
POINT (-77.9179999999998 34.19199999999999),282,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.19199999999999
POINT (-77.91699999999979 34.19199999999999),283,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.19199999999999
POINT (-77.91599999999978 34.19199999999999),284,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.19199999999999
POINT (-77.91499999999978 34.19199999999999),285,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.19199999999999
POINT (-77.91399999999977 34.19199999999999),286,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.19199999999999
POINT (-77.91299999999977 34.19199999999999),287,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.19199999999999
POINT (-77.91199999999976 34.19199999999999),288,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.19199999999999
POINT (-77.91099999999976 34.19199999999999),289,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.19199999999999
POINT (-77.90999999999976 34.19199999999999),290,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.19199999999999
POINT (-77.90899999999975 34.19199999999999),291,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.19199999999999
POINT (-77.90799999999975 34.19199999999999),292,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.19199999999999
POINT (-77.90699999999974 34.19199999999999),293,False,False,False,False,1000000.0,1000000.0,0,-77.90699999999974,34.19199999999999
POINT (-77.90599999999974 34.19199999999999),294,False,False,False,False,1000000.0,1000000.0,0,-77.90599999999974,34.19199999999999
POINT (-77.90499999999973 34.19199999999999),295,False,False,False,False,1000000.0,1000000.0,0,-77.90499999999973,34.19199999999999
POINT (-77.90399999999973 34.19199999999999),296,False,False,False,False,1000000.0,1000000.0,0,-77.90399999999973,34.19199999999999
POINT (-77.90299999999972 34.19199999999999),297,False,False,False,False,1000000.0,1000000.0,0,-77.90299999999972,34.19199999999999
POINT (-77.90199999999972 34.19199999999999),298,False,False,False,False,1000000.0,1000000.0,0,-77.90199999999972,34.19199999999999
POINT (-77.90099999999971 34.19199999999999),299,False,False,False,False,1000000.0,1000000.0,0,-77.90099999999971,34.19199999999999
POINT (-77.89999999999971 34.19199999999999),300,False,False,False,False,1000000.0,1000000.0,0,-77.89999999999971,34.19199999999999
POINT (-77.8989999999997 34.19199999999999),301,False,False,False,False,1000000.0,1000000.0,0,-77.8989999999997,34.19199999999999
POINT (-77.8979999999997 34.19199999999999),302,False,False,False,False,1000000.0,1000000.0,0,-77.8979999999997,34.19199999999999
POINT (-77.8969999999997 34.19199999999999),303,False,False,False,False,1000000.0,1000000.0,0,-77.8969999999997,34.19199999999999
POINT (-77.89599999999969 34.19199999999999),304,False,False,False,False,1000000.0,1000000.0,0,-77.89599999999969,34.19199999999999
POINT (-77.89499999999968 34.19199999999999),305,False,False,False,False,1000000.0,1000000.0,0,-77.89499999999968,34.19199999999999
POINT (-77.89399999999968 34.19199999999999),306,False,False,False,False,1000000.0,1000000.0,0,-77.89399999999968,34.19199999999999
POINT (-77.89299999999967 34.19199999999999),307,False,False,False,False,1000000.0,1000000.0,0,-77.89299999999967,34.19199999999999
POINT (-77.89199999999967 34.19199999999999),308,False,False,False,False,1000000.0,1000000.0,0,-77.89199999999967,34.19199999999999
POINT (-77.89099999999966 34.19199999999999),309,False,False,False,False,1000000.0,1000000.0,0,-77.89099999999966,34.19199999999999
POINT (-77.88999999999966 34.19199999999999),310,False,False,False,False,1000000.0,1000000.0,0,-77.88999999999966,34.19199999999999
POINT (-77.88899999999965 34.19199999999999),311,False,False,False,False,1000000.0,1000000.0,0,-77.88899999999965,34.19199999999999
POINT (-77.88799999999965 34.19199999999999),312,False,False,False,False,1000000.0,1000000.0,0,-77.88799999999965,34.19199999999999
POINT (-77.88699999999965 34.19199999999999),313,False,False,False,False,1000000.0,1000000.0,0,-77.88699999999965,34.19199999999999
POINT (-77.88599999999964 34.19199999999999),314,False,False,False,False,1000000.0,1000000.0,0,-77.88599999999964,34.19199999999999
POINT (-77.88499999999964 34.19199999999999),315,False,False,False,False,1000000.0,1000000.0,0,-77.88499999999964,34.19199999999999
POINT (-77.88399999999963 34.19199999999999),316,False,False,False,False,1000000.0,1000000.0,0,-77.88399999999963,34.19199999999999
POINT (-77.88299999999963 34.19199999999999),317,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.19199999999999
POINT (-77.88199999999962 34.19199999999999),318,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.19199999999999
POINT (-77.88099999999962 34.19199999999999),319,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.19199999999999
POINT (-77.87999999999961 34.19199999999999),320,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.19199999999999
POINT (-77.8789999999996 34.19199999999999),321,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.19199999999999
POINT (-77.8779999999996 34.19199999999999),322,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.19199999999999
POINT (-77.8769999999996 34.19199999999999),323,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.19199999999999
POINT (-77.87599999999959 34.19199999999999),324,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.19199999999999
POINT (-77.87499999999959 34.19199999999999),325,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.19199999999999
POINT (-77.87399999999958 34.19199999999999),326,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.19199999999999
POINT (-77.87299999999958 34.19199999999999),327,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.19199999999999
POINT (-77.87199999999957 34.19199999999999),328,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.19199999999999
POINT (-77.87099999999957 34.19199999999999),329,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.19199999999999
POINT (-77.86999999999956 34.19199999999999),330,False,False,False,True,1000000.0,1000000.0,0,-77.86999999999956,34.19199999999999
POINT (-77.86899999999956 34.19199999999999),331,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.19199999999999
POINT (-77.86799999999955 34.19199999999999),332,False,False,False,False,1000000.0,1000000.0,0,-77.86799999999955,34.19199999999999
POINT (-77.86699999999955 34.19199999999999),333,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.19199999999999
POINT (-77.86599999999954 34.19199999999999),334,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.19199999999999
POINT (-77.86499999999954 34.19199999999999),335,False,False,False,True,1000000.0,1000000.0,0,-77.86499999999954,34.19199999999999
POINT (-77.86399999999954 34.19199999999999),336,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.19199999999999
POINT (-77.86299999999953 34.19199999999999),337,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.19199999999999
POINT (-77.86199999999953 34.19199999999999),338,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.19199999999999
POINT (-77.86099999999952 34.19199999999999),339,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.19199999999999
POINT (-77.85999999999952 34.19199999999999),340,False,False,False,False,1000000.0,1000000.0,0,-77.85999999999952,34.19199999999999
POINT (-77.85899999999951 34.19199999999999),341,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.19199999999999
POINT (-77.8579999999995 34.19199999999999),342,False,False,False,False,1000000.0,1000000.0,0,-77.8579999999995,34.19199999999999
POINT (-77.8569999999995 34.19199999999999),343,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.19199999999999
POINT (-77.8559999999995 34.19199999999999),344,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.19199999999999
POINT (-77.85499999999949 34.19199999999999),345,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.19199999999999
POINT (-77.85399999999949 34.19199999999999),346,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.19199999999999
POINT (-77.85299999999948 34.19199999999999),347,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.19199999999999
POINT (-77.85199999999948 34.19199999999999),348,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.19199999999999
POINT (-77.85099999999947 34.19199999999999),349,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.19199999999999
POINT (-77.84999999999947 34.19199999999999),350,False,False,False,True,1000000.0,1000000.0,0,-77.84999999999947,34.19199999999999
POINT (-77.84899999999946 34.19199999999999),351,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.19199999999999
POINT (-77.84799999999946 34.19199999999999),352,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.19199999999999
POINT (-77.84699999999945 34.19199999999999),353,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.19199999999999
POINT (-77.84599999999945 34.19199999999999),354,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.19199999999999
POINT (-77.84499999999944 34.19199999999999),355,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.19199999999999
POINT (-77.84399999999944 34.19199999999999),356,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.19199999999999
POINT (-77.84299999999944 34.19199999999999),357,False,False,False,True,1000000.0,1000000.0,0,-77.84299999999944,34.19199999999999
POINT (-77.84199999999943 34.19199999999999),358,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.19199999999999
POINT (-77.84099999999943 34.19199999999999),359,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.19199999999999
POINT (-77.96 34.19299999999999),360,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.19299999999999
POINT (-77.95899999999999 34.19299999999999),361,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.19299999999999
POINT (-77.95799999999998 34.19299999999999),362,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.19299999999999
